activation_time_s,mean_mcherry_intensity,region,point_idx,power_density_nW,experiment_time_s,mch_median_sub
2,1546.378349,activated,25,1.1960507914349403,4664.0,422.82332426399375
3,1717.4426629999996,activated,25,1.1960507914349403,4665.0,593.9470864822497
4,1813.099776,activated,25,1.1960507914349403,4666.0,686.3138125896296
5,1857.921375,activated,25,1.1960507914349403,4667.0,734.2146399353944
6,1902.380138,activated,25,1.1960507914349403,4668.0,778.5908179111211
7,1920.6649170000005,activated,25,1.1960507914349403,4669.0,792.2161104581216
8,1925.80061,activated,25,1.1960507914349403,4670.0,800.0184841846435
9,1949.602415,activated,25,1.1960507914349403,4671.0,819.8432011384568
10,1954.724046,activated,25,1.1960507914349403,4672.0,827.8207552595211
11,1964.925311,activated,25,1.1960507914349403,4673.0,839.8910072467565
12,1957.533684,activated,25,1.1960507914349403,4674.0,830.8161245045794
13,1964.480744,activated,25,1.1960507914349403,4675.0,838.2721295914923
14,1967.13632,activated,25,1.1960507914349403,4676.0,841.4694737098137
15,1966.039487,activated,25,1.1960507914349403,4677.0,840.230894970483
16,1969.612483,activated,25,1.1960507914349403,4678.0,840.2354276248657
0,1280.195901,activated,26,1.9397606623469608,4834.8,128.99899303116786
1,1598.903945,activated,26,1.9397606623469608,4835.8,446.6153403731373
2,1866.014898,activated,26,1.9397606623469608,4836.8,714.8255554395246
3,2005.835922,activated,26,1.9397606623469608,4837.8,852.6423281361638
4,2078.125381,activated,26,1.9397606623469608,4838.8,927.3165898759705
5,2118.847493,activated,26,1.9397606623469608,4839.8,968.0387617599101
6,2141.231562,activated,26,1.9397606623469608,4840.8,988.1574373072438
7,2149.28727,activated,26,1.9397606623469608,4841.8,997.4254960862163
8,2155.664151,activated,26,1.9397606623469608,4842.8,1003.7980671571061
9,2163.509252,activated,26,1.9397606623469608,4843.8,1011.5872712711789
10,2170.112079,activated,26,1.9397606623469608,4844.8,1021.0586300523735
11,2171.49573,activated,26,1.9397606623469608,4845.8,1018.7032324044915
12,2176.689610000001,activated,26,1.9397606623469608,4846.8,1025.45258382916
13,2184.889,activated,26,1.9397606623469608,4847.8,1035.087610115455
14,2172.599147,activated,26,1.9397606623469608,4848.8,1018.1283768561084
0,1001.869695,activated,27,1.9397606623469608,4982.4,-125.00461662250939
1,1307.10686,activated,27,1.9397606623469608,4983.4,180.81953728220265
2,1575.048097,activated,27,1.9397606623469608,4984.4,451.5811125832038
3,1714.855308,activated,27,1.9397606623469608,4985.4,591.1513154594015
4,1784.100973,activated,27,1.9397606623469608,4986.4,660.4547658381728
5,1822.71684,activated,27,1.9397606623469608,4987.4,696.9325854280514
6,1849.273057,activated,27,1.9397606623469608,4988.4,725.6449560295209
7,1849.7673,activated,27,1.9397606623469608,4989.4,729.3755488392094
8,1870.325474,activated,27,1.9397606623469608,4990.4,743.6509253077866
9,1869.375429,activated,27,1.9397606623469608,4991.4,745.274952001618
10,1874.744431,activated,27,1.9397606623469608,4992.4,752.8116014534396
11,1866.068012,activated,27,1.9397606623469608,4993.4,743.5433672647348
12,1875.029762,activated,27,1.9397606623469608,4994.4,753.0820242985726
13,1878.433181,activated,27,1.9397606623469608,4995.4,755.7030430594618
14,1885.89721,activated,27,1.9397606623469608,4996.4,762.7487236433014
15,1885.720347,activated,27,1.9397606623469608,4997.4,766.5929134041057
0,1142.283096,activated,28,3.145912743951723,5126.4,66.98482299118382
1,1522.229164,activated,28,3.145912743951723,5127.4,448.81662344054575
2,1663.3983449999996,activated,28,3.145912743951723,5128.4,589.4926040027017
3,1846.734212,activated,28,3.145912743951723,5129.4,775.6693310820901
4,2048.824827,activated,28,3.145912743951723,5130.4,978.6743024687737
5,2097.334653000001,activated,28,3.145912743951723,5131.4,1027.1293118978406
6,2127.142869,activated,28,3.145912743951723,5132.4,1054.6579255009087
7,2138.737219,activated,28,3.145912743951723,5133.4,1068.7199554727306
8,2151.546799,activated,28,3.145912743951723,5134.4,1081.0375438867227
9,2171.6672510000008,activated,28,3.145912743951723,5135.4,1101.5061971220762
10,2167.789863,activated,28,3.145912743951723,5136.4,1098.5478274910733
11,2177.505373,activated,28,3.145912743951723,5137.4,1108.207521781898
12,2178.235126,activated,28,3.145912743951723,5138.4,1110.4368557329226
13,2187.112358,activated,28,3.145912743951723,5139.4,1117.7771817842122
0,1064.311348,activated,29,3.145912743951723,5414.4,98.69412380676397
1,1421.471733,activated,29,3.145912743951723,5415.4,459.41206764138747
2,1646.856626,activated,29,3.145912743951723,5416.4,683.7652435801317
3,1745.090063,activated,29,3.145912743951723,5417.4,781.3621260511088
4,1783.0297039999996,activated,29,3.145912743951723,5418.4,820.0908788291225
5,1814.858345,activated,29,3.145912743951723,5419.4,851.0407480548912
6,1825.22161,activated,29,3.145912743951723,5420.4,861.7728090275591
7,1837.844701,activated,29,3.145912743951723,5421.4,876.5192318997084
8,1844.881633,activated,29,3.145912743951723,5422.4,880.37244116977
9,1849.511992,activated,29,3.145912743951723,5423.4,887.4465946148688
10,1853.65345,activated,29,3.145912743951723,5424.4,892.7027503915853
11,1859.724179,activated,29,3.145912743951723,5425.4,899.3057474699514
12,1863.354759,activated,29,3.145912743951723,5426.4,902.5250412681864
13,1867.772294,activated,29,3.145912743951723,5427.4,904.9205959370654
14,1865.227044,activated,29,3.145912743951723,5428.4,905.0611216813052
15,1870.118257,activated,29,3.145912743951723,5429.4,909.5951045567131
16,1858.694116,activated,29,3.145912743951723,5430.4,896.8567622956415
17,1858.251441,activated,29,3.145912743951723,5431.4,899.204108950116
0,860.3108079,activated,30,3.146126245437886,5623.2,-83.8037189147077
1,1108.70124,activated,30,3.146126245437886,5624.2,162.90093783992438
2,1313.7490699999996,activated,30,3.146126245437886,5625.2,367.7539136995292
3,1394.555346,activated,30,3.146126245437886,5626.2,449.2018649844522
4,1433.792139,activated,30,3.146126245437886,5627.2,488.7970324876975
5,1462.927291,activated,30,3.146126245437886,5628.2,516.9110891029443
6,1479.771214,activated,30,3.146126245437886,5629.2,533.4373381288963
7,1487.02449,activated,30,3.146126245437886,5630.2,540.8903434991463
8,1494.645943,activated,30,3.146126245437886,5631.2,547.0259574102906
9,1488.869968,activated,30,3.146126245437886,5632.2,541.8367895927196
10,1497.845833,activated,30,3.146126245437886,5633.2,551.2136599992211
11,1502.795233,activated,30,3.146126245437886,5634.2,558.0522767148498
12,1500.963898,activated,30,3.146126245437886,5635.2,554.6262514425023
13,1499.400708,activated,30,3.146126245437886,5636.2,553.7299803329415
14,1498.314042,activated,30,3.146126245437886,5637.2,548.5278488308552
15,1509.913984,activated,30,3.146126245437886,5638.2,560.9436192421447
16,1501.4304,activated,30,3.146126245437886,5639.2,555.0245540342446
17,1497.502029,activated,30,3.146126245437886,5640.2,550.9066241565813
18,1502.291619,activated,30,3.146126245437886,5641.2,552.9774353113241
19,1500.027979,activated,30,3.146126245437886,5642.2,552.3355163254114
0,896.0365082999998,activated,31,3.146126245437886,5785.2,-96.84855263591555
1,1164.720208,activated,31,3.146126245437886,5786.2,172.91150925231864
2,1364.452161,activated,31,3.146126245437886,5787.2,368.0172743199437
3,1469.852068,activated,31,3.146126245437886,5788.2,475.7460149407808
4,1517.68914,activated,31,3.146126245437886,5789.2,523.938507384196
5,1538.776242,activated,31,3.146126245437886,5790.2,544.3558611669552
6,1555.181682,activated,31,3.146126245437886,5791.2,560.353241359548
7,1569.082434,activated,31,3.146126245437886,5792.2,573.9763417132816
8,1577.883206,activated,31,3.146126245437886,5793.2,582.7633040763513
9,1583.70308,activated,31,3.146126245437886,5794.2,586.9566924708616
10,1587.251139,activated,31,3.146126245437886,5795.2,591.012816525227
11,1597.343415,activated,31,3.146126245437886,5796.2,598.8958652455498
12,1597.043586,activated,31,3.146126245437886,5797.2,599.7968425038879
13,1597.904079,activated,31,3.146126245437886,5798.2,601.9003505300159
14,1589.819677,activated,31,3.146126245437886,5799.2,591.1740569982122
15,1595.3366210000004,activated,31,3.146126245437886,5800.2,598.1529090019848
16,1593.492937,activated,31,3.146126245437886,5801.2,593.4538082837677
17,1598.725288,activated,31,3.146126245437886,5802.2,597.3423756226148
18,1592.38282,activated,31,3.146126245437886,5803.2,592.7902970271281
19,1592.291346,activated,31,3.146126245437886,5804.2,591.0359144878855
0,1263.061137,activated,32,0.030906878975006543,5954.4,176.73860439685086
1,1271.258513,activated,32,0.030906878975006543,5955.4,185.5669026223784
2,1293.885453,activated,32,0.030906878975006543,5956.4,207.7619560916687
3,1301.9490119999996,activated,32,0.030906878975006543,5957.4,211.731205537081
4,1309.089285,activated,32,0.030906878975006543,5958.4,221.38498908459974
5,1319.140895,activated,32,0.030906878975006543,5959.4,230.92310857675102
6,1318.391343,activated,32,0.030906878975006543,5960.4,229.00574605104975
7,1334.190269,activated,32,0.030906878975006543,5961.4,244.67612991973806
8,1345.239098,activated,32,0.030906878975006543,5962.4,256.0318345058895
9,1341.809057,activated,32,0.030906878975006543,5963.4,249.98526690887957
10,1350.143647,activated,32,0.030906878975006543,5964.4,256.5522784599814
11,1349.815165,activated,32,0.030906878975006543,5965.4,257.8663002708606
12,1358.551526,activated,32,0.030906878975006543,5966.4,267.1656739374664
13,1360.225059,activated,32,0.030906878975006543,5967.4,266.3379229407635
14,1362.280228,activated,32,0.030906878975006543,5968.4,268.24623640977507
15,1365.823944,activated,32,0.030906878975006543,5969.4,272.0070492519178
16,1367.1199869999996,activated,32,0.030906878975006543,5970.4,272.9441392830654
17,1375.040189,activated,32,0.030906878975006543,5971.4,280.32155392218533
18,1378.64675,activated,32,0.030906878975006543,5972.4,280.24948892288853
19,1376.210892,activated,32,0.030906878975006543,5973.4,278.605706708938
20,1378.185717,activated,32,0.030906878975006543,5974.4,278.525987607811
21,1359.659518,activated,32,0.030906878975006543,5975.4,260.5097648378446
22,1368.164485,activated,32,0.030906878975006543,5976.4,271.0203653631663
23,1377.041757,activated,32,0.030906878975006543,5977.4,275.7187099130631
24,1370.40202,activated,32,0.030906878975006543,5978.4,269.1281608129525
25,1373.358806,activated,32,0.030906878975006543,5979.4,273.9915991659907
26,1374.280216,activated,32,0.030906878975006543,5980.4,273.34178066058234
27,1375.217482,activated,32,0.030906878975006543,5981.4,274.1085935256199
28,1372.046529,activated,32,0.030906878975006543,5982.4,268.9582426568802
29,1375.562052,activated,32,0.030906878975006543,5983.4,271.1923624152737
30,1366.244869,activated,32,0.030906878975006543,5984.4,262.28754677720826
31,1375.199001,activated,32,0.030906878975006543,5985.4,271.656526878588
32,1367.227642,activated,32,0.030906878975006543,5986.4,263.9803412603367
33,1362.145336,activated,32,0.030906878975006543,5987.4,257.02070643886987
34,1360.118182,activated,32,0.030906878975006543,5988.4,253.18723935734238
35,1366.603333,activated,32,0.030906878975006543,5989.4,259.9039876691136
36,1358.33578,activated,32,0.030906878975006543,5990.4,250.82021160770273
37,1367.353465,activated,32,0.030906878975006543,5991.4,259.2075622365892
38,1359.940709,activated,32,0.030906878975006543,5992.4,250.92016870532916
39,1367.345371,activated,32,0.030906878975006543,5993.4,255.56431554420487
0,1251.993544,activated,33,1.3859586984307867e-05,6426.0,-46.84596541639962
1,1269.610282,activated,33,1.3859586984307867e-05,6427.0,-31.628904498537395
2,1256.3174789999996,activated,33,1.3859586984307867e-05,6428.0,-45.202279208767095
3,1250.366267,activated,33,1.3859586984307867e-05,6429.0,-49.68430186422529
4,1245.227364,activated,33,1.3859586984307867e-05,6430.0,-53.96792269384537
5,1241.386478,activated,33,1.3859586984307867e-05,6431.0,-57.82315812508864
6,1243.386844,activated,33,1.3859586984307867e-05,6432.0,-56.31013524287391
7,1232.589178,activated,33,1.3859586984307867e-05,6433.0,-66.4825530437306
8,1234.819444,activated,33,1.3859586984307867e-05,6434.0,-67.02069218806514
9,1226.867048,activated,33,1.3859586984307867e-05,6435.0,-74.2299957027517
10,1226.982454,activated,33,1.3859586984307867e-05,6436.0,-73.81516358314957
11,1236.818568,activated,33,1.3859586984307867e-05,6437.0,-65.34360303602875
12,1225.944756,activated,33,1.3859586984307867e-05,6438.0,-76.0385667622395
13,1220.374599,activated,33,1.3859586984307867e-05,6439.0,-83.07647610043546
14,1219.064604,activated,33,1.3859586984307867e-05,6440.0,-81.94805644355688
15,1212.125921,activated,33,1.3859586984307867e-05,6441.0,-90.4210658862637
16,1213.8162630000004,activated,33,1.3859586984307867e-05,6442.0,-88.08774780720546
17,1209.968665,activated,33,1.3859586984307867e-05,6443.0,-91.75718439237198
18,1214.854791,activated,33,1.3859586984307867e-05,6444.0,-87.6287181409175
19,1206.737841,activated,33,1.3859586984307867e-05,6445.0,-96.41159403407278
20,1201.539263,activated,33,1.3859586984307867e-05,6446.0,-102.23344256339055
21,1206.5926029999996,activated,33,1.3859586984307867e-05,6447.0,-95.08550321368898
22,1197.1150289999996,activated,33,1.3859586984307867e-05,6448.0,-105.07181630373702
23,1206.677197,activated,33,1.3859586984307867e-05,6449.0,-98.62630682529061
24,1202.068656,activated,33,1.3859586984307867e-05,6450.0,-103.92857658829212
25,1209.887886,activated,33,1.3859586984307867e-05,6451.0,-93.09374612140755
26,1207.588603,activated,33,1.3859586984307867e-05,6452.0,-95.97166030684025
27,1195.048225,activated,33,1.3859586984307867e-05,6453.0,-109.75643703387732
28,1198.765948,activated,33,1.3859586984307867e-05,6454.0,-103.49200757809945
29,1195.70265,activated,33,1.3859586984307867e-05,6455.0,-109.22201879555769
30,1199.941562,activated,33,1.3859586984307867e-05,6456.0,-105.02786403037157
31,1195.838366,activated,33,1.3859586984307867e-05,6457.0,-109.21343061263406
32,1193.604215,activated,33,1.3859586984307867e-05,6458.0,-111.54010436726116
33,1190.288385,activated,33,1.3859586984307867e-05,6459.0,-114.3798949452339
34,1193.021343,activated,33,1.3859586984307867e-05,6460.0,-109.98867512924062
35,1189.366726,activated,33,1.3859586984307867e-05,6461.0,-116.43550003936593
36,1184.007972,activated,33,1.3859586984307867e-05,6462.0,-122.25316185176052
37,1185.613749,activated,33,1.3859586984307867e-05,6463.0,-119.46548172115808
38,1181.439225,activated,33,1.3859586984307867e-05,6464.0,-126.53389339560454
39,1176.373977,activated,33,1.3859586984307867e-05,6465.0,-129.48826360662292
40,1186.352443,activated,33,1.3859586984307867e-05,6466.0,-121.311325211846
41,1171.6861210000004,activated,33,1.3859586984307867e-05,6467.0,-133.63233185919648
42,1158.618904,activated,33,1.3859586984307867e-05,6468.0,-149.24115507431748
43,1183.699103,activated,33,1.3859586984307867e-05,6469.0,-121.72168351946652
44,1165.544889,activated,33,1.3859586984307867e-05,6470.0,-137.890976974674
0,1361.689918,activated,34,1.3859586984307867e-05,6645.6,56.589233047680864
1,1360.881424,activated,34,1.3859586984307867e-05,6646.6,56.65078665433657
2,1370.8870029999996,activated,34,1.3859586984307867e-05,6647.6,66.13701594553709
3,1360.68374,activated,34,1.3859586984307867e-05,6648.6,55.993031804570364
4,1355.66645,activated,34,1.3859586984307867e-05,6649.6,49.1502066642247
5,1351.0257789999996,activated,34,1.3859586984307867e-05,6650.6,46.91468180372772
6,1359.901861,activated,34,1.3859586984307867e-05,6651.6,57.08417763731654
7,1346.371173,activated,34,1.3859586984307867e-05,6652.6,41.087593876240135
8,1349.442436,activated,34,1.3859586984307867e-05,6653.6,44.598943602499276
9,1350.277923,activated,34,1.3859586984307867e-05,6654.6,47.37901126899487
10,1345.983023,activated,34,1.3859586984307867e-05,6655.6,43.20942014251909
11,1350.087294,activated,34,1.3859586984307867e-05,6656.6,47.192945394451726
12,1335.860644,activated,34,1.3859586984307867e-05,6657.6,31.234099799818296
13,1324.754167,activated,34,1.3859586984307867e-05,6658.6,22.1476347139494
14,1323.421192,activated,34,1.3859586984307867e-05,6659.6,20.568275234275234
15,1320.439667,activated,34,1.3859586984307867e-05,6660.6,18.48524028562815
16,1323.849961,activated,34,1.3859586984307867e-05,6661.6,20.92291073488832
17,1315.321723,activated,34,1.3859586984307867e-05,6662.6,12.982726759036495
18,1299.853079,activated,34,1.3859586984307867e-05,6663.6,-0.9743543046774903
19,1309.431236,activated,34,1.3859586984307867e-05,6664.6,7.06146024370446
20,1287.839109,activated,34,1.3859586984307867e-05,6665.6,-12.826650951210013
21,1299.894603,activated,34,1.3859586984307867e-05,6666.6,-1.6441914633762735
22,1290.1602289999996,activated,34,1.3859586984307867e-05,6667.6,-11.46996539281713
23,1290.945162,activated,34,1.3859586984307867e-05,6668.6,-10.461320175886613
24,1285.746109,activated,34,1.3859586984307867e-05,6669.6,-14.617645573015352
25,1290.978018,activated,34,1.3859586984307867e-05,6670.6,-10.399067384218824
26,1274.852283,activated,34,1.3859586984307867e-05,6671.6,-27.03011115712934
27,1284.670021,activated,34,1.3859586984307867e-05,6672.6,-17.284672727245606
28,1272.153825,activated,34,1.3859586984307867e-05,6673.6,-28.30358983800852
29,1255.679124,activated,34,1.3859586984307867e-05,6674.6,-44.4762261528615
30,1259.772915,activated,34,1.3859586984307867e-05,6675.6,-43.12577252209189
31,1270.954382,activated,34,1.3859586984307867e-05,6676.6,-29.494317996105565
32,1261.464319,activated,34,1.3859586984307867e-05,6677.6,-38.34312011925795
33,1250.916986,activated,34,1.3859586984307867e-05,6678.6,-47.7567938692207
34,1256.8176970000004,activated,34,1.3859586984307867e-05,6679.6,-41.767161306158414
35,1255.85471,activated,34,1.3859586984307867e-05,6680.6,-43.686672395458345
36,1252.750916,activated,34,1.3859586984307867e-05,6681.6,-46.55234968931518
37,1251.58084,activated,34,1.3859586984307867e-05,6682.6,-47.98252049517123
38,1250.123372,activated,34,1.3859586984307867e-05,6683.6,-51.47265733598056
39,1241.043667,activated,34,1.3859586984307867e-05,6684.6,-55.92825621360248
40,1233.119558,activated,34,1.3859586984307867e-05,6685.6,-66.1258273933106
41,1230.92901,activated,34,1.3859586984307867e-05,6686.6,-68.27612631947318
42,1233.534671,activated,34,1.3859586984307867e-05,6687.6,-62.270614467797714
43,1224.691567,activated,34,1.3859586984307867e-05,6688.6,-73.15782454803389
44,1225.513856,activated,34,1.3859586984307867e-05,6689.6,-72.7114371754119
45,1213.0326300000004,activated,34,1.3859586984307867e-05,6690.6,-83.57901779816257
46,1221.463297,activated,34,1.3859586984307867e-05,6691.6,-76.66848315760376
47,1212.317282,activated,34,1.3859586984307867e-05,6692.6,-85.16022072104306
48,1221.492908,activated,34,1.3859586984307867e-05,6693.6,-75.10271001280466
49,1221.071077,activated,34,1.3859586984307867e-05,6694.6,-75.72899125757613
0,1104.157181,activated,35,1.3859586984307867e-05,7034.4,-49.758716424289105
1,1104.940192,activated,35,1.3859586984307867e-05,7035.4,-44.29510863738619
2,1094.772625,activated,35,1.3859586984307867e-05,7036.4,-56.64017657468867
3,1083.177554,activated,35,1.3859586984307867e-05,7037.4,-68.19828318361601
4,1084.784933,activated,35,1.3859586984307867e-05,7038.4,-64.65924176958742
5,1076.418469,activated,35,1.3859586984307867e-05,7039.4,-74.13904307401754
6,1074.19539,activated,35,1.3859586984307867e-05,7040.4,-77.40921485537615
7,1069.792783,activated,35,1.3859586984307867e-05,7041.4,-79.62735978772366
8,1065.804041,activated,35,1.3859586984307867e-05,7042.4,-81.4603699452914
9,1064.725462,activated,35,1.3859586984307867e-05,7043.4,-83.16962338906183
10,1067.19989,activated,35,1.3859586984307867e-05,7044.4,-82.82258695971632
11,1065.099173,activated,35,1.3859586984307867e-05,7045.4,-80.7773968498218
12,1060.741237,activated,35,1.3859586984307867e-05,7046.4,-86.17942911093951
13,1058.668697,activated,35,1.3859586984307867e-05,7047.4,-86.9180573266317
14,1059.421703,activated,35,1.3859586984307867e-05,7048.4,-85.73188238999478
15,1057.561553,activated,35,1.3859586984307867e-05,7049.4,-85.10651948558348
16,1059.113606,activated,35,1.3859586984307867e-05,7050.4,-84.44966071668887
17,1051.179934,activated,35,1.3859586984307867e-05,7051.4,-93.85496328405156
18,1052.681923,activated,35,1.3859586984307867e-05,7052.4,-88.93611795184643
19,1053.490847,activated,35,1.3859586984307867e-05,7053.4,-89.5800637022071
20,1049.797898,activated,35,1.3859586984307867e-05,7054.4,-89.33264335873241
21,1051.821093,activated,35,1.3859586984307867e-05,7055.4,-89.64048441978662
22,1045.277865,activated,35,1.3859586984307867e-05,7056.4,-96.18386300257703
23,1044.1904550000004,activated,35,1.3859586984307867e-05,7057.4,-95.24247815528838
24,1035.100729,activated,35,1.3859586984307867e-05,7058.4,-102.84068612472151
25,1038.406398,activated,35,1.3859586984307867e-05,7059.4,-99.70433460511094
26,1032.908857,activated,35,1.3859586984307867e-05,7060.4,-107.50851546254876
27,1030.942549,activated,35,1.3859586984307867e-05,7061.4,-107.02168630639903
28,1028.495364,activated,35,1.3859586984307867e-05,7062.4,-107.90437170810742
29,1020.936685,activated,35,1.3859586984307867e-05,7063.4,-114.72347687950935
30,1015.494394,activated,35,1.3859586984307867e-05,7064.4,-122.10897395600637
31,1011.671896,activated,35,1.3859586984307867e-05,7065.4,-123.89711359298246
32,1015.306453,activated,35,1.3859586984307867e-05,7066.4,-120.5872280455443
33,1005.099225,activated,35,1.3859586984307867e-05,7067.4,-131.00335323415072
34,1003.313833,activated,35,1.3859586984307867e-05,7068.4,-132.51741198717957
35,1005.007885,activated,35,1.3859586984307867e-05,7069.4,-127.30358036530993
36,1007.357959,activated,35,1.3859586984307867e-05,7070.4,-125.42889224443013
37,998.1630679,activated,35,1.3859586984307867e-05,7071.4,-136.85356937255983
38,1002.608099,activated,35,1.3859586984307867e-05,7072.4,-129.75861866727973
39,1000.967486,activated,35,1.3859586984307867e-05,7073.4,-132.05999811134348
40,1006.455035,activated,35,1.3859586984307867e-05,7074.4,-123.34756518424388
41,1007.333724,activated,35,1.3859586984307867e-05,7075.4,-123.12989638725924
42,1012.808471,activated,35,1.3859586984307867e-05,7076.4,-116.4261602828949
43,1006.073231,activated,35,1.3859586984307867e-05,7077.4,-123.26444217377241
44,1005.905373,activated,35,1.3859586984307867e-05,7078.4,-120.02968715622296
45,1006.867942,activated,35,1.3859586984307867e-05,7079.4,-120.97278196886589
